file_name,ligand_name,pdb_name,file_type,file_path
1ok7_ligand.sdf,1ok7_ligand,1ok7,sdf,../data/v2020-other-PL/1ok7/1ok7_ligand.sdf
1ok7_ligand.mol2,1ok7_ligand,1ok7,mol2,../data/v2020-other-PL/1ok7/1ok7_ligand.mol2
4oaz_ligand.mol2,4oaz_ligand,4oaz,mol2,../data/v2020-other-PL/4oaz/4oaz_ligand.mol2
4oaz_ligand.sdf,4oaz_ligand,4oaz,sdf,../data/v2020-other-PL/4oaz/4oaz_ligand.sdf
5zo7_ligand.mol2,5zo7_ligand,5zo7,mol2,../data/v2020-other-PL/5zo7/5zo7_ligand.mol2
5zo7_ligand.sdf,5zo7_ligand,5zo7,sdf,../data/v2020-other-PL/5zo7/5zo7_ligand.sdf
3ti8_ligand.sdf,3ti8_ligand,3ti8,sdf,../data/v2020-other-PL/3ti8/3ti8_ligand.sdf
3ti8_ligand.mol2,3ti8_ligand,3ti8,mol2,../data/v2020-other-PL/3ti8/3ti8_ligand.mol2
5h0b_ligand.sdf,5h0b_ligand,5h0b,sdf,../data/v2020-other-PL/5h0b/5h0b_ligand.sdf
5h0b_ligand.mol2,5h0b_ligand,5h0b,mol2,../data/v2020-other-PL/5h0b/5h0b_ligand.mol2
1biw_ligand.sdf,1biw_ligand,1biw,sdf,../data/v2020-other-PL/1biw/1biw_ligand.sdf
1biw_ligand.mol2,1biw_ligand,1biw,mol2,../data/v2020-other-PL/1biw/1biw_ligand.mol2
5w6t_ligand.sdf,5w6t_ligand,5w6t,sdf,../data/v2020-other-PL/5w6t/5w6t_ligand.sdf
5w6t_ligand.mol2,5w6t_ligand,5w6t,mol2,../data/v2020-other-PL/5w6t/5w6t_ligand.mol2
5ngu_ligand.mol2,5ngu_ligand,5ngu,mol2,../data/v2020-other-PL/5ngu/5ngu_ligand.mol2
5ngu_ligand.sdf,5ngu_ligand,5ngu,sdf,../data/v2020-other-PL/5ngu/5ngu_ligand.sdf
5cdh_ligand.sdf,5cdh_ligand,5cdh,sdf,../data/v2020-other-PL/5cdh/5cdh_ligand.sdf
5cdh_ligand.mol2,5cdh_ligand,5cdh,mol2,../data/v2020-other-PL/5cdh/5cdh_ligand.mol2
1a2c_ligand.sdf,1a2c_ligand,1a2c,sdf,../data/v2020-other-PL/1a2c/1a2c_ligand.sdf
1a2c_ligand.mol2,1a2c_ligand,1a2c,mol2,../data/v2020-other-PL/1a2c/1a2c_ligand.mol2
4prn_ligand.mol2,4prn_ligand,4prn,mol2,../data/v2020-other-PL/4prn/4prn_ligand.mol2
4prn_ligand.sdf,4prn_ligand,4prn,sdf,../data/v2020-other-PL/4prn/4prn_ligand.sdf
5hip_ligand.sdf,5hip_ligand,5hip,sdf,../data/v2020-other-PL/5hip/5hip_ligand.sdf
5hip_ligand.mol2,5hip_ligand,5hip,mol2,../data/v2020-other-PL/5hip/5hip_ligand.mol2
2uup_ligand.mol2,2uup_ligand,2uup,mol2,../data/v2020-other-PL/2uup/2uup_ligand.mol2
2uup_ligand.sdf,2uup_ligand,2uup,sdf,../data/v2020-other-PL/2uup/2uup_ligand.sdf
4ov5_ligand.sdf,4ov5_ligand,4ov5,sdf,../data/v2020-other-PL/4ov5/4ov5_ligand.sdf
4ov5_ligand.mol2,4ov5_ligand,4ov5,mol2,../data/v2020-other-PL/4ov5/4ov5_ligand.mol2
3e0p_ligand.sdf,3e0p_ligand,3e0p,sdf,../data/v2020-other-PL/3e0p/3e0p_ligand.sdf
3e0p_ligand.mol2,3e0p_ligand,3e0p,mol2,../data/v2020-other-PL/3e0p/3e0p_ligand.mol2
2pax_ligand.mol2,2pax_ligand,2pax,mol2,../data/v2020-other-PL/2pax/2pax_ligand.mol2
2pax_ligand.sdf,2pax_ligand,2pax,sdf,../data/v2020-other-PL/2pax/2pax_ligand.sdf
4dhu_ligand.mol2,4dhu_ligand,4dhu,mol2,../data/v2020-other-PL/4dhu/4dhu_ligand.mol2
4dhu_ligand.sdf,4dhu_ligand,4dhu,sdf,../data/v2020-other-PL/4dhu/4dhu_ligand.sdf
5jnl_ligand.sdf,5jnl_ligand,5jnl,sdf,../data/v2020-other-PL/5jnl/5jnl_ligand.sdf
5jnl_ligand.mol2,5jnl_ligand,5jnl,mol2,../data/v2020-other-PL/5jnl/5jnl_ligand.mol2
5a3r_ligand.mol2,5a3r_ligand,5a3r,mol2,../data/v2020-other-PL/5a3r/5a3r_ligand.mol2
5a3r_ligand.sdf,5a3r_ligand,5a3r,sdf,../data/v2020-other-PL/5a3r/5a3r_ligand.sdf
6dne_ligand.mol2,6dne_ligand,6dne,mol2,../data/v2020-other-PL/6dne/6dne_ligand.mol2
6dne_ligand.sdf,6dne_ligand,6dne,sdf,../data/v2020-other-PL/6dne/6dne_ligand.sdf
2xsb_ligand.mol2,2xsb_ligand,2xsb,mol2,../data/v2020-other-PL/2xsb/2xsb_ligand.mol2
2xsb_ligand.sdf,2xsb_ligand,2xsb,sdf,../data/v2020-other-PL/2xsb/2xsb_ligand.sdf
4eos_ligand.mol2,4eos_ligand,4eos,mol2,../data/v2020-other-PL/4eos/4eos_ligand.mol2
4eos_ligand.sdf,4eos_ligand,4eos,sdf,../data/v2020-other-PL/4eos/4eos_ligand.sdf
5he7_ligand.sdf,5he7_ligand,5he7,sdf,../data/v2020-other-PL/5he7/5he7_ligand.sdf
5he7_ligand.mol2,5he7_ligand,5he7,mol2,../data/v2020-other-PL/5he7/5he7_ligand.mol2
1v2q_ligand.mol2,1v2q_ligand,1v2q,mol2,../data/v2020-other-PL/1v2q/1v2q_ligand.mol2
1v2q_ligand.sdf,1v2q_ligand,1v2q,sdf,../data/v2020-other-PL/1v2q/1v2q_ligand.sdf
2w3o_ligand.sdf,2w3o_ligand,2w3o,sdf,../data/v2020-other-PL/2w3o/2w3o_ligand.sdf
2w3o_ligand.mol2,2w3o_ligand,2w3o,mol2,../data/v2020-other-PL/2w3o/2w3o_ligand.mol2
5ung_ligand.mol2,5ung_ligand,5ung,mol2,../data/v2020-other-PL/5ung/5ung_ligand.mol2
5ung_ligand.sdf,5ung_ligand,5ung,sdf,../data/v2020-other-PL/5ung/5ung_ligand.sdf
4bo9_ligand.sdf,4bo9_ligand,4bo9,sdf,../data/v2020-other-PL/4bo9/4bo9_ligand.sdf
4bo9_ligand.mol2,4bo9_ligand,4bo9,mol2,../data/v2020-other-PL/4bo9/4bo9_ligand.mol2
5tkb_ligand.sdf,5tkb_ligand,5tkb,sdf,../data/v2020-other-PL/5tkb/5tkb_ligand.sdf
5tkb_ligand.mol2,5tkb_ligand,5tkb,mol2,../data/v2020-other-PL/5tkb/5tkb_ligand.mol2
4uiv_ligand.mol2,4uiv_ligand,4uiv,mol2,../data/v2020-other-PL/4uiv/4uiv_ligand.mol2
4uiv_ligand.sdf,4uiv_ligand,4uiv,sdf,../data/v2020-other-PL/4uiv/4uiv_ligand.sdf
5dtq_ligand.sdf,5dtq_ligand,5dtq,sdf,../data/v2020-other-PL/5dtq/5dtq_ligand.sdf
5dtq_ligand.mol2,5dtq_ligand,5dtq,mol2,../data/v2020-other-PL/5dtq/5dtq_ligand.mol2
4gye_ligand.mol2,4gye_ligand,4gye,mol2,../data/v2020-other-PL/4gye/4gye_ligand.mol2
4gye_ligand.sdf,4gye_ligand,4gye,sdf,../data/v2020-other-PL/4gye/4gye_ligand.sdf
4ux6_ligand.sdf,4ux6_ligand,4ux6,sdf,../data/v2020-other-PL/4ux6/4ux6_ligand.sdf
4ux6_ligand.mol2,4ux6_ligand,4ux6,mol2,../data/v2020-other-PL/4ux6/4ux6_ligand.mol2
6ocq_ligand.sdf,6ocq_ligand,6ocq,sdf,../data/v2020-other-PL/6ocq/6ocq_ligand.sdf
6ocq_ligand.mol2,6ocq_ligand,6ocq,mol2,../data/v2020-other-PL/6ocq/6ocq_ligand.mol2
5wou_ligand.sdf,5wou_ligand,5wou,sdf,../data/v2020-other-PL/5wou/5wou_ligand.sdf
5wou_ligand.mol2,5wou_ligand,5wou,mol2,../data/v2020-other-PL/5wou/5wou_ligand.mol2
4p74_ligand.sdf,4p74_ligand,4p74,sdf,../data/v2020-other-PL/4p74/4p74_ligand.sdf
4p74_ligand.mol2,4p74_ligand,4p74,mol2,../data/v2020-other-PL/4p74/4p74_ligand.mol2
1n2v_ligand.mol2,1n2v_ligand,1n2v,mol2,../data/v2020-other-PL/1n2v/1n2v_ligand.mol2
1n2v_ligand.sdf,1n2v_ligand,1n2v,sdf,../data/v2020-other-PL/1n2v/1n2v_ligand.sdf
5eol_ligand.mol2,5eol_ligand,5eol,mol2,../data/v2020-other-PL/5eol/5eol_ligand.mol2
5eol_ligand.sdf,5eol_ligand,5eol,sdf,../data/v2020-other-PL/5eol/5eol_ligand.sdf
2evm_ligand.mol2,2evm_ligand,2evm,mol2,../data/v2020-other-PL/2evm/2evm_ligand.mol2
2evm_ligand.sdf,2evm_ligand,2evm,sdf,../data/v2020-other-PL/2evm/2evm_ligand.sdf
1nzv_ligand.sdf,1nzv_ligand,1nzv,sdf,../data/v2020-other-PL/1nzv/1nzv_ligand.sdf
1nzv_ligand.mol2,1nzv_ligand,1nzv,mol2,../data/v2020-other-PL/1nzv/1nzv_ligand.mol2
1bm6_ligand.mol2,1bm6_ligand,1bm6,mol2,../data/v2020-other-PL/1bm6/1bm6_ligand.mol2
1bm6_ligand.sdf,1bm6_ligand,1bm6,sdf,../data/v2020-other-PL/1bm6/1bm6_ligand.sdf
3zly_ligand.mol2,3zly_ligand,3zly,mol2,../data/v2020-other-PL/3zly/3zly_ligand.mol2
3zly_ligand.sdf,3zly_ligand,3zly,sdf,../data/v2020-other-PL/3zly/3zly_ligand.sdf
3ds6_ligand.mol2,3ds6_ligand,3ds6,mol2,../data/v2020-other-PL/3ds6/3ds6_ligand.mol2
3ds6_ligand.sdf,3ds6_ligand,3ds6,sdf,../data/v2020-other-PL/3ds6/3ds6_ligand.sdf
5uy8_ligand.sdf,5uy8_ligand,5uy8,sdf,../data/v2020-other-PL/5uy8/5uy8_ligand.sdf
5uy8_ligand.mol2,5uy8_ligand,5uy8,mol2,../data/v2020-other-PL/5uy8/5uy8_ligand.mol2
3qxh_ligand.mol2,3qxh_ligand,3qxh,mol2,../data/v2020-other-PL/3qxh/3qxh_ligand.mol2
3qxh_ligand.sdf,3qxh_ligand,3qxh,sdf,../data/v2020-other-PL/3qxh/3qxh_ligand.sdf
4ona_ligand.mol2,4ona_ligand,4ona,mol2,../data/v2020-other-PL/4ona/4ona_ligand.mol2
4ona_ligand.sdf,4ona_ligand,4ona,sdf,../data/v2020-other-PL/4ona/4ona_ligand.sdf
6f8u_ligand.sdf,6f8u_ligand,6f8u,sdf,../data/v2020-other-PL/6f8u/6f8u_ligand.sdf
6f8u_ligand.mol2,6f8u_ligand,6f8u,mol2,../data/v2020-other-PL/6f8u/6f8u_ligand.mol2
5yc8_ligand.sdf,5yc8_ligand,5yc8,sdf,../data/v2020-other-PL/5yc8/5yc8_ligand.sdf
5yc8_ligand.mol2,5yc8_ligand,5yc8,mol2,../data/v2020-other-PL/5yc8/5yc8_ligand.mol2
6hx8_ligand.mol2,6hx8_ligand,6hx8,mol2,../data/v2020-other-PL/6hx8/6hx8_ligand.mol2
6hx8_ligand.sdf,6hx8_ligand,6hx8,sdf,../data/v2020-other-PL/6hx8/6hx8_ligand.sdf
6mo8_ligand.mol2,6mo8_ligand,6mo8,mol2,../data/v2020-other-PL/6mo8/6mo8_ligand.mol2
6mo8_ligand.sdf,6mo8_ligand,6mo8,sdf,../data/v2020-other-PL/6mo8/6mo8_ligand.sdf
3qbn_ligand.mol2,3qbn_ligand,3qbn,mol2,../data/v2020-other-PL/3qbn/3qbn_ligand.mol2
3qbn_ligand.sdf,3qbn_ligand,3qbn,sdf,../data/v2020-other-PL/3qbn/3qbn_ligand.sdf
6cw4_ligand.mol2,6cw4_ligand,6cw4,mol2,../data/v2020-other-PL/6cw4/6cw4_ligand.mol2
6cw4_ligand.sdf,6cw4_ligand,6cw4,sdf,../data/v2020-other-PL/6cw4/6cw4_ligand.sdf
3v7c_ligand.mol2,3v7c_ligand,3v7c,mol2,../data/v2020-other-PL/3v7c/3v7c_ligand.mol2
3v7c_ligand.sdf,3v7c_ligand,3v7c,sdf,../data/v2020-other-PL/3v7c/3v7c_ligand.sdf
4xsz_ligand.mol2,4xsz_ligand,4xsz,mol2,../data/v2020-other-PL/4xsz/4xsz_ligand.mol2
4xsz_ligand.sdf,4xsz_ligand,4xsz,sdf,../data/v2020-other-PL/4xsz/4xsz_ligand.sdf
5dyw_ligand.sdf,5dyw_ligand,5dyw,sdf,../data/v2020-other-PL/5dyw/5dyw_ligand.sdf
5dyw_ligand.mol2,5dyw_ligand,5dyw,mol2,../data/v2020-other-PL/5dyw/5dyw_ligand.mol2
2oqv_ligand.sdf,2oqv_ligand,2oqv,sdf,../data/v2020-other-PL/2oqv/2oqv_ligand.sdf
2oqv_ligand.mol2,2oqv_ligand,2oqv,mol2,../data/v2020-other-PL/2oqv/2oqv_ligand.mol2
5mwo_ligand.mol2,5mwo_ligand,5mwo,mol2,../data/v2020-other-PL/5mwo/5mwo_ligand.mol2
5mwo_ligand.sdf,5mwo_ligand,5mwo,sdf,../data/v2020-other-PL/5mwo/5mwo_ligand.sdf
1h27_ligand.sdf,1h27_ligand,1h27,sdf,../data/v2020-other-PL/1h27/1h27_ligand.sdf
1h27_ligand.mol2,1h27_ligand,1h27,mol2,../data/v2020-other-PL/1h27/1h27_ligand.mol2
5ll9_ligand.mol2,5ll9_ligand,5ll9,mol2,../data/v2020-other-PL/5ll9/5ll9_ligand.mol2
5ll9_ligand.sdf,5ll9_ligand,5ll9,sdf,../data/v2020-other-PL/5ll9/5ll9_ligand.sdf
6jse_ligand.sdf,6jse_ligand,6jse,sdf,../data/v2020-other-PL/6jse/6jse_ligand.sdf
6jse_ligand.mol2,6jse_ligand,6jse,mol2,../data/v2020-other-PL/6jse/6jse_ligand.mol2
1axr_ligand.mol2,1axr_ligand,1axr,mol2,../data/v2020-other-PL/1axr/1axr_ligand.mol2
1axr_ligand.sdf,1axr_ligand,1axr,sdf,../data/v2020-other-PL/1axr/1axr_ligand.sdf
5avi_ligand.mol2,5avi_ligand,5avi,mol2,../data/v2020-other-PL/5avi/5avi_ligand.mol2
5avi_ligand.sdf,5avi_ligand,5avi,sdf,../data/v2020-other-PL/5avi/5avi_ligand.sdf
4rj3_ligand.sdf,4rj3_ligand,4rj3,sdf,../data/v2020-other-PL/4rj3/4rj3_ligand.sdf
4rj3_ligand.mol2,4rj3_ligand,4rj3,mol2,../data/v2020-other-PL/4rj3/4rj3_ligand.mol2
2g6p_ligand.sdf,2g6p_ligand,2g6p,sdf,../data/v2020-other-PL/2g6p/2g6p_ligand.sdf
2g6p_ligand.mol2,2g6p_ligand,2g6p,mol2,../data/v2020-other-PL/2g6p/2g6p_ligand.mol2
4x3h_ligand.mol2,4x3h_ligand,4x3h,mol2,../data/v2020-other-PL/4x3h/4x3h_ligand.mol2
4x3h_ligand.sdf,4x3h_ligand,4x3h,sdf,../data/v2020-other-PL/4x3h/4x3h_ligand.sdf
3unz_ligand.sdf,3unz_ligand,3unz,sdf,../data/v2020-other-PL/3unz/3unz_ligand.sdf
3unz_ligand.mol2,3unz_ligand,3unz,mol2,../data/v2020-other-PL/3unz/3unz_ligand.mol2
4ybt_ligand.sdf,4ybt_ligand,4ybt,sdf,../data/v2020-other-PL/4ybt/4ybt_ligand.sdf
4ybt_ligand.mol2,4ybt_ligand,4ybt,mol2,../data/v2020-other-PL/4ybt/4ybt_ligand.mol2
1onp_ligand.sdf,1onp_ligand,1onp,sdf,../data/v2020-other-PL/1onp/1onp_ligand.sdf
1onp_ligand.mol2,1onp_ligand,1onp,mol2,../data/v2020-other-PL/1onp/1onp_ligand.mol2
4frj_ligand.sdf,4frj_ligand,4frj,sdf,../data/v2020-other-PL/4frj/4frj_ligand.sdf
4frj_ligand.mol2,4frj_ligand,4frj,mol2,../data/v2020-other-PL/4frj/4frj_ligand.mol2
3q2g_ligand.mol2,3q2g_ligand,3q2g,mol2,../data/v2020-other-PL/3q2g/3q2g_ligand.mol2
3q2g_ligand.sdf,3q2g_ligand,3q2g,sdf,../data/v2020-other-PL/3q2g/3q2g_ligand.sdf
6hle_ligand.sdf,6hle_ligand,6hle,sdf,../data/v2020-other-PL/6hle/6hle_ligand.sdf
6hle_ligand.mol2,6hle_ligand,6hle,mol2,../data/v2020-other-PL/6hle/6hle_ligand.mol2
2h5d_ligand.mol2,2h5d_ligand,2h5d,mol2,../data/v2020-other-PL/2h5d/2h5d_ligand.mol2
2h5d_ligand.sdf,2h5d_ligand,2h5d,sdf,../data/v2020-other-PL/2h5d/2h5d_ligand.sdf
1klg_ligand.sdf,1klg_ligand,1klg,sdf,../data/v2020-other-PL/1klg/1klg_ligand.sdf
1klg_ligand.mol2,1klg_ligand,1klg,mol2,../data/v2020-other-PL/1klg/1klg_ligand.mol2
4lwi_ligand.sdf,4lwi_ligand,4lwi,sdf,../data/v2020-other-PL/4lwi/4lwi_ligand.sdf
4lwi_ligand.mol2,4lwi_ligand,4lwi,mol2,../data/v2020-other-PL/4lwi/4lwi_ligand.mol2
4x1q_ligand.mol2,4x1q_ligand,4x1q,mol2,../data/v2020-other-PL/4x1q/4x1q_ligand.mol2
4x1q_ligand.sdf,4x1q_ligand,4x1q,sdf,../data/v2020-other-PL/4x1q/4x1q_ligand.sdf
5ofx_ligand.mol2,5ofx_ligand,5ofx,mol2,../data/v2020-other-PL/5ofx/5ofx_ligand.mol2
5ofx_ligand.sdf,5ofx_ligand,5ofx,sdf,../data/v2020-other-PL/5ofx/5ofx_ligand.sdf
2aie_ligand.sdf,2aie_ligand,2aie,sdf,../data/v2020-other-PL/2aie/2aie_ligand.sdf
2aie_ligand.mol2,2aie_ligand,2aie,mol2,../data/v2020-other-PL/2aie/2aie_ligand.mol2
4ge7_ligand.sdf,4ge7_ligand,4ge7,sdf,../data/v2020-other-PL/4ge7/4ge7_ligand.sdf
4ge7_ligand.mol2,4ge7_ligand,4ge7,mol2,../data/v2020-other-PL/4ge7/4ge7_ligand.mol2
5u66_ligand.sdf,5u66_ligand,5u66,sdf,../data/v2020-other-PL/5u66/5u66_ligand.sdf
5u66_ligand.mol2,5u66_ligand,5u66,mol2,../data/v2020-other-PL/5u66/5u66_ligand.mol2
3wyl_ligand.sdf,3wyl_ligand,3wyl,sdf,../data/v2020-other-PL/3wyl/3wyl_ligand.sdf
3wyl_ligand.mol2,3wyl_ligand,3wyl,mol2,../data/v2020-other-PL/3wyl/3wyl_ligand.mol2
4enx_ligand.sdf,4enx_ligand,4enx,sdf,../data/v2020-other-PL/4enx/4enx_ligand.sdf
4enx_ligand.mol2,4enx_ligand,4enx,mol2,../data/v2020-other-PL/4enx/4enx_ligand.mol2
5izu_ligand.sdf,5izu_ligand,5izu,sdf,../data/v2020-other-PL/5izu/5izu_ligand.sdf
5izu_ligand.mol2,5izu_ligand,5izu,mol2,../data/v2020-other-PL/5izu/5izu_ligand.mol2
6m8e_ligand.mol2,6m8e_ligand,6m8e,mol2,../data/v2020-other-PL/6m8e/6m8e_ligand.mol2
6m8e_ligand.sdf,6m8e_ligand,6m8e,sdf,../data/v2020-other-PL/6m8e/6m8e_ligand.sdf
6qae_ligand.mol2,6qae_ligand,6qae,mol2,../data/v2020-other-PL/6qae/6qae_ligand.mol2
6qae_ligand.sdf,6qae_ligand,6qae,sdf,../data/v2020-other-PL/6qae/6qae_ligand.sdf
5xmp_ligand.mol2,5xmp_ligand,5xmp,mol2,../data/v2020-other-PL/5xmp/5xmp_ligand.mol2
5xmp_ligand.sdf,5xmp_ligand,5xmp,sdf,../data/v2020-other-PL/5xmp/5xmp_ligand.sdf
1cwc_ligand.mol2,1cwc_ligand,1cwc,mol2,../data/v2020-other-PL/1cwc/1cwc_ligand.mol2
1cwc_ligand.sdf,1cwc_ligand,1cwc,sdf,../data/v2020-other-PL/1cwc/1cwc_ligand.sdf
3k3g_ligand.mol2,3k3g_ligand,3k3g,mol2,../data/v2020-other-PL/3k3g/3k3g_ligand.mol2
3k3g_ligand.sdf,3k3g_ligand,3k3g,sdf,../data/v2020-other-PL/3k3g/3k3g_ligand.sdf
3uii_ligand.sdf,3uii_ligand,3uii,sdf,../data/v2020-other-PL/3uii/3uii_ligand.sdf
3uii_ligand.mol2,3uii_ligand,3uii,mol2,../data/v2020-other-PL/3uii/3uii_ligand.mol2
2ybu_ligand.sdf,2ybu_ligand,2ybu,sdf,../data/v2020-other-PL/2ybu/2ybu_ligand.sdf
2ybu_ligand.mol2,2ybu_ligand,2ybu,mol2,../data/v2020-other-PL/2ybu/2ybu_ligand.mol2
2w0s_ligand.mol2,2w0s_ligand,2w0s,mol2,../data/v2020-other-PL/2w0s/2w0s_ligand.mol2
2w0s_ligand.sdf,2w0s_ligand,2w0s,sdf,../data/v2020-other-PL/2w0s/2w0s_ligand.sdf
2ilp_ligand.sdf,2ilp_ligand,2ilp,sdf,../data/v2020-other-PL/2ilp/2ilp_ligand.sdf
2ilp_ligand.mol2,2ilp_ligand,2ilp,mol2,../data/v2020-other-PL/2ilp/2ilp_ligand.mol2
4yyn_ligand.sdf,4yyn_ligand,4yyn,sdf,../data/v2020-other-PL/4yyn/4yyn_ligand.sdf
4yyn_ligand.mol2,4yyn_ligand,4yyn,mol2,../data/v2020-other-PL/4yyn/4yyn_ligand.mol2
1sjh_ligand.sdf,1sjh_ligand,1sjh,sdf,../data/v2020-other-PL/1sjh/1sjh_ligand.sdf
1sjh_ligand.mol2,1sjh_ligand,1sjh,mol2,../data/v2020-other-PL/1sjh/1sjh_ligand.mol2
2o9k_ligand.mol2,2o9k_ligand,2o9k,mol2,../data/v2020-other-PL/2o9k/2o9k_ligand.mol2
2o9k_ligand.sdf,2o9k_ligand,2o9k,sdf,../data/v2020-other-PL/2o9k/2o9k_ligand.sdf
5qck_ligand.sdf,5qck_ligand,5qck,sdf,../data/v2020-other-PL/5qck/5qck_ligand.sdf
5qck_ligand.mol2,5qck_ligand,5qck,mol2,../data/v2020-other-PL/5qck/5qck_ligand.mol2
2uw5_ligand.sdf,2uw5_ligand,2uw5,sdf,../data/v2020-other-PL/2uw5/2uw5_ligand.sdf
2uw5_ligand.mol2,2uw5_ligand,2uw5,mol2,../data/v2020-other-PL/2uw5/2uw5_ligand.mol2
1rhj_ligand.mol2,1rhj_ligand,1rhj,mol2,../data/v2020-other-PL/1rhj/1rhj_ligand.mol2
1rhj_ligand.sdf,1rhj_ligand,1rhj,sdf,../data/v2020-other-PL/1rhj/1rhj_ligand.sdf
3luo_ligand.mol2,3luo_ligand,3luo,mol2,../data/v2020-other-PL/3luo/3luo_ligand.mol2
3luo_ligand.sdf,3luo_ligand,3luo,sdf,../data/v2020-other-PL/3luo/3luo_ligand.sdf
4dhp_ligand.sdf,4dhp_ligand,4dhp,sdf,../data/v2020-other-PL/4dhp/4dhp_ligand.sdf
4dhp_ligand.mol2,4dhp_ligand,4dhp,mol2,../data/v2020-other-PL/4dhp/4dhp_ligand.mol2
3uvw_ligand.sdf,3uvw_ligand,3uvw,sdf,../data/v2020-other-PL/3uvw/3uvw_ligand.sdf
3uvw_ligand.mol2,3uvw_ligand,3uvw,mol2,../data/v2020-other-PL/3uvw/3uvw_ligand.mol2
1z1r_ligand.sdf,1z1r_ligand,1z1r,sdf,../data/v2020-other-PL/1z1r/1z1r_ligand.sdf
1z1r_ligand.mol2,1z1r_ligand,1z1r,mol2,../data/v2020-other-PL/1z1r/1z1r_ligand.mol2
6duh_ligand.sdf,6duh_ligand,6duh,sdf,../data/v2020-other-PL/6duh/6duh_ligand.sdf
6duh_ligand.mol2,6duh_ligand,6duh,mol2,../data/v2020-other-PL/6duh/6duh_ligand.mol2
3g6z_ligand.mol2,3g6z_ligand,3g6z,mol2,../data/v2020-other-PL/3g6z/3g6z_ligand.mol2
3g6z_ligand.sdf,3g6z_ligand,3g6z,sdf,../data/v2020-other-PL/3g6z/3g6z_ligand.sdf
5bms_ligand.mol2,5bms_ligand,5bms,mol2,../data/v2020-other-PL/5bms/5bms_ligand.mol2
5bms_ligand.sdf,5bms_ligand,5bms,sdf,../data/v2020-other-PL/5bms/5bms_ligand.sdf
6bto_ligand.sdf,6bto_ligand,6bto,sdf,../data/v2020-other-PL/6bto/6bto_ligand.sdf
6bto_ligand.mol2,6bto_ligand,6bto,mol2,../data/v2020-other-PL/6bto/6bto_ligand.mol2
7prc_ligand.sdf,7prc_ligand,7prc,sdf,../data/v2020-other-PL/7prc/7prc_ligand.sdf
7prc_ligand.mol2,7prc_ligand,7prc,mol2,../data/v2020-other-PL/7prc/7prc_ligand.mol2
4c1e_ligand.sdf,4c1e_ligand,4c1e,sdf,../data/v2020-other-PL/4c1e/4c1e_ligand.sdf
4c1e_ligand.mol2,4c1e_ligand,4c1e,mol2,../data/v2020-other-PL/4c1e/4c1e_ligand.mol2
4p00_ligand.mol2,4p00_ligand,4p00,mol2,../data/v2020-other-PL/4p00/4p00_ligand.mol2
4p00_ligand.sdf,4p00_ligand,4p00,sdf,../data/v2020-other-PL/4p00/4p00_ligand.sdf
5vm6_ligand.mol2,5vm6_ligand,5vm6,mol2,../data/v2020-other-PL/5vm6/5vm6_ligand.mol2
5vm6_ligand.sdf,5vm6_ligand,5vm6,sdf,../data/v2020-other-PL/5vm6/5vm6_ligand.sdf
5usq_ligand.mol2,5usq_ligand,5usq,mol2,../data/v2020-other-PL/5usq/5usq_ligand.mol2
5usq_ligand.sdf,5usq_ligand,5usq,sdf,../data/v2020-other-PL/5usq/5usq_ligand.sdf
4rsc_ligand.mol2,4rsc_ligand,4rsc,mol2,../data/v2020-other-PL/4rsc/4rsc_ligand.mol2
4rsc_ligand.sdf,4rsc_ligand,4rsc,sdf,../data/v2020-other-PL/4rsc/4rsc_ligand.sdf
4xy2_ligand.sdf,4xy2_ligand,4xy2,sdf,../data/v2020-other-PL/4xy2/4xy2_ligand.sdf
4xy2_ligand.mol2,4xy2_ligand,4xy2,mol2,../data/v2020-other-PL/4xy2/4xy2_ligand.mol2
3t8w_ligand.sdf,3t8w_ligand,3t8w,sdf,../data/v2020-other-PL/3t8w/3t8w_ligand.sdf
3t8w_ligand.mol2,3t8w_ligand,3t8w,mol2,../data/v2020-other-PL/3t8w/3t8w_ligand.mol2
2ykj_ligand.mol2,2ykj_ligand,2ykj,mol2,../data/v2020-other-PL/2ykj/2ykj_ligand.mol2
2ykj_ligand.sdf,2ykj_ligand,2ykj,sdf,../data/v2020-other-PL/2ykj/2ykj_ligand.sdf
5eoc_ligand.mol2,5eoc_ligand,5eoc,mol2,../data/v2020-other-PL/5eoc/5eoc_ligand.mol2
5eoc_ligand.sdf,5eoc_ligand,5eoc,sdf,../data/v2020-other-PL/5eoc/5eoc_ligand.sdf
2wj1_ligand.mol2,2wj1_ligand,2wj1,mol2,../data/v2020-other-PL/2wj1/2wj1_ligand.mol2
2wj1_ligand.sdf,2wj1_ligand,2wj1,sdf,../data/v2020-other-PL/2wj1/2wj1_ligand.sdf
5a9u_ligand.sdf,5a9u_ligand,5a9u,sdf,../data/v2020-other-PL/5a9u/5a9u_ligand.sdf
5a9u_ligand.mol2,5a9u_ligand,5a9u,mol2,../data/v2020-other-PL/5a9u/5a9u_ligand.mol2
6gh9_ligand.mol2,6gh9_ligand,6gh9,mol2,../data/v2020-other-PL/6gh9/6gh9_ligand.mol2
6gh9_ligand.sdf,6gh9_ligand,6gh9,sdf,../data/v2020-other-PL/6gh9/6gh9_ligand.sdf
4prg_ligand.sdf,4prg_ligand,4prg,sdf,../data/v2020-other-PL/4prg/4prg_ligand.sdf
